Symbol,Company,DividendScore,FinancialScore,ProfitScore,TotalScore,MarketCap,Problem,AvgGrowthRate,CumulativeDividend
7299.T,Fuji Oozx Inc.,13,25,25,63,18605432832.0,2回減配あり,0.2452136752136752,
9686.T,"Toyo Tec Co.,Ltd.",13,25,25,63,17811884032.0,2回減配あり,0.07070612335425312,
3028.T,"Alpen Co.,Ltd.",37,1,25,63,89324216320.0,,0.027777777777777776,
4272.T,"Nippon Kayaku Co., Ltd.",13,30,20,63,311526588416.0,2回減配あり,0.1121482481131604,
9861.T,"Yoshinoya Holdings Co., Ltd.",15,22,25,62,249538920448.0,2回減配あり/現金比率低い,0.09871794871794871,
1852.T,Asanuma Corporation,13,19,30,62,74401071104.0,2回減配あり,0.31562853074867714,
8098.T,"Inabata & Co.,Ltd.",13,30,19,62,243421511680.0,2回減配あり,0.1676371972289114,
2602.T,"The Nisshin OilliO Group,Ltd.",13,30,19,62,190783291392.0,2回減配あり,0.17038800276117405,
3851.T,"Nippon Ichi Software, Inc.",40,20,2,62,7418317824.0,ROE低い/EPS低い,0.06481481481481481,累進
3035.T,ktk Inc.,37,0,25,62,4258151168.0,,0.20073953823953822,
8370.T,"The Kiyo Bank, Ltd.",35,8,19,62,329151807488.0,営業CF合計マイナス/自己資本比率低い,0.1974426807760141,
7167.T,"Mebuki Financial Group,Inc.",35,8,19,62,1610555981824.0,営業CF合計マイナス/自己資本比率低い,0.1008822900127248,
9303.T,"The Sumitomo Warehouse Co., Ltd.",13,30,19,62,323649896448.0,2回減配あり,0.1911793234345866,
2301.T,"Gakujo Co., Ltd.",35,7,20,62,23133564928.0,,0.1109732330149567,
6516.T,"Sanyo Denki Co., Ltd.",15,30,17,62,191426068480.0,2回減配あり,0.10481558781286231,
8793.T,NEC Capital Solutions Limited,40,5,17,62,91134640128.0,営業CF合計マイナス/自己資本比率低い,0.16410050845041468,累進
5121.T,FUJIKURA COMPOSITES Inc.,13,27,22,62,50787901440.0,2回減配あり,0.26554648594449587,
7781.T,"HIRAYAMA HOLDINGS Co.,Ltd.",35,7,20,62,13579947008.0,,0.27742709945227106,
7711.T,"Sukegawa Electric Co., Ltd.",35,7,20,62,28732051456.0,ROE低い,0.06873520083949183,
7636.T,"Handsman Co., Ltd.",40,7,15,62,11021440000.0,,0.04812169312169312,累進
6492.T,Okano Valve Mfg.Co.Ltd.,35,7,20,62,22702684160.0,,0.18783068783068782,
6091.T,Wesco Holdings Inc.,40,7,15,62,11574408192.0,,0.10775058275058275,累進
2735.T,"Watts Co., Ltd.",37,0,25,62,9212401664.0,,0.07222222222222223,
1929.T,"Nittoc Construction Co., Ltd.",13,27,22,62,50624172032.0,2回減配あり,0.26163310144328084,
8052.T,"Tsubakimoto Kogyo Co., Ltd.",13,19,30,62,53880602624.0,2回減配あり,0.18391206865981496,
8361.T,"The Ogaki Kyoritsu Bank, Ltd.",35,8,19,62,336883089408.0,営業CF合計マイナス/自己資本比率低い,0.0496031746031746,
8336.T,"The Musashino Bank, Ltd.",35,8,19,62,277740257280.0,営業CF合計マイナス/自己資本比率低い,0.05998778691111779,
6364.T,Airman Corporation,13,19,30,62,69600272384.0,2回減配あり,0.13005219505219504,
6806.T,"Hirose Electric Co.,Ltd.",13,30,19,62,848504422400.0,2回減配あり,0.12253456221198156,
8931.T,Wadakohsan Corporation,35,8,19,62,14573501440.0,営業CF合計マイナス,0.1455015794245354,
9031.T,"Nishi-Nippon Railroad Co., Ltd.",13,25,24,62,235837980672.0,2回減配あり,0.04427655677655677,
5451.T,"Yodoko, Ltd.",15,30,17,62,208571318272.0,2回減配あり,0.2649967366033231,
3841.T,Jedat Inc.,36,12,14,62,5362114048.0,配当性向70%以上2回/ROE低い,0.24259259259259258,
4694.T,"BML, Inc.",13,30,19,62,138689314816.0,2回減配あり,0.2051156769931951,
3168.T,MERF Inc.,40,0,22,62,19914514432.0,,0.2037037037037037,累進
7180.T,"Kyushu Financial Group, Inc.",40,8,14,62,672714981376.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.09320987654320988,累進
5817.T,"JMACS Japan Co., Ltd.",36,12,14,62,5895838208.0,ROE低い,0.01851851851851852,
2206.T,"Ezaki Glico Co., Ltd.",31,12,19,62,318682693632.0,配当性向70%以上2回,0.12909100321381023,
5644.T,Metalart Corporation,13,25,24,62,21670184960.0,2回減配あり,0.42334063423729906,
7011.T,"Mitsubishi Heavy Industries, Ltd.",13,25,24,62,12956967370752.0,2回減配あり,0.12631930066712674,
2153.T,E J Holdings Inc.,35,7,19,61,34226554880.0,,0.2232428427182269,
8089.T,Nice Corporation,35,12,14,61,23470614528.0,ROE低い,0.0829059829059829,
9644.T,"Tanabe Consulting Group Co.,Ltd.",11,25,25,61,24559951872.0,配当性向70%以上2回/2回減配あり,0.1556668101540811,
1716.T,Dai-Ichi Cutter Kogyo k.k.,37,7,17,61,15826790400.0,,0.2750013923698134,
9936.T,Ohsho Food Service Corp.,1,30,30,61,155334934528.0,3回以上減配あり/2回減配あり,0.03951387557037764,
6870.T,"Fenwal Controls of Japan, Ltd.",35,7,19,61,12347611136.0,,0.04916212005935802,
7567.T,Sakae Electronics Corporation,37,12,12,61,3103107584.0,ROE低い,0.1052910052910053,
6804.T,Hosiden Corporation,15,22,24,61,132238958592.0,2回減配あり,0.4110914394247727,
2481.T,"Townnews-Sha Co.,Ltd.",40,2,19,61,3726420480.0,,0.06151244123380346,累進
3110.T,"Nitto Boseki Co., Ltd.",1,30,30,61,572470525952.0,3回以上減配あり/2回減配あり,0.16517508132877123,
3657.T,"Pole To Win Holdings, Inc.",37,20,4,61,13083291648.0,ROE低い/EPS低い,0.08919011462871113,
3640.T,"Densan Co., Ltd.",12,25,24,61,16066280448.0,2回減配あり,-0.0018959435626102318,
8230.T,"Hasegawa Co., Ltd.",31,20,10,61,5675401216.0,配当性向70%以上2回/減収傾向,0.1580246913580247,
1420.T,Sanyo Homes Corporation,40,7,14,61,7899875840.0,ROE低い,0.07407407407407407,累進
6309.T,"Tomoe Engineering Co., Ltd.",35,1,25,61,60840333312.0,,0.20113373199264992,
1515.T,"Nittetsu Mining Co., Ltd.",1,30,30,61,312760860672.0,3回以上減配あり/2回減配あり,0.2733800735447742,
7427.T,"Echo Trading Co., Ltd.",37,7,17,61,5052753408.0,,0.05172502710155453,
7867.T,"TOMY Company, Ltd.",1,30,30,61,323730505728.0,3回以上減配あり/2回減配あり,0.35744482439558195,
1968.T,"Taihei Dengyo Kaisha, Ltd.",15,22,24,61,158581309440.0,2回減配あり,0.17427982152777954,
6360.T,"Tokyo Automatic Machinery Works, Ltd.",37,12,12,61,6554167296.0,ROE低い,0.20925925925925926,
3105.T,Nisshinbo Holdings Inc.,35,12,14,61,355734847488.0,ROE低い,0.03986928104575164,
5946.T,"Chofu Seisakusho Co., Ltd.",40,9,12,61,73103130624.0,ROE低い,0.04243354942049352,累進
7613.T,SIIX Corporation,40,9,12,61,76570615808.0,ROE低い,0.08334735734655399,累進
5943.T,Noritz Corporation,40,4,17,61,110752530432.0,,0.10915403053938738,累進
7856.T,Hagihara Industries Inc.,40,7,14,61,26755440640.0,ROE低い,0.0955791575889615,累進
7646.T,"PLANT Co.,Ltd.",35,7,19,61,13117537280.0,,0.6518776950794494,
2685.T,"and ST HD Co.,Ltd.",1,30,30,61,155221360640.0,3回以上減配あり/2回減配あり,0.07959461562402739,
7762.T,"Citizen Watch Co., Ltd.",1,30,30,61,693673590784.0,3回以上減配あり/2回減配あり,0.18386339599648777,
2432.T,"DeNA Co., Ltd.",15,22,24,61,241122213888.0,2回減配あり,0.32573005698005697,
7965.T,Zojirushi Corporation,35,1,25,61,93782573056.0,,0.07938510291451469,
7502.T,"Plaza Holdings Co.,Ltd.",37,10,14,61,3379042048.0,ROE低い/自己資本比率低い,0.1052910052910053,
5816.T,"Onamba Co., Ltd.",35,7,19,61,17987481600.0,,0.23027511646281532,
4502.T,Takeda Pharmaceutical Company Limited,35,22,4,61,9333012168704.0,EPS低い/ROE低い/現金比率低い,0.010772275899087493,
8135.T,Zett Corporation,15,20,25,60,8671612928.0,2回減配あり,0.4111111111111111,
3280.T,"STrust Co.,Ltd.",40,0,20,60,5690342912.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.1590043075550322,累進
429A.T,Tekscend Photomask Corp.,0,30,30,60,370100600832.0,無配年あり,,
7236.T,"T.RAD Co., Ltd.",3,27,30,60,89048285184.0,3回以上減配あり/2回減配あり,0.3254223521767382,
3625.T,Techfirm Holdings Inc.,40,0,20,60,4767778304.0,,0.14074074074074072,累進
4681.T,"Resorttrust, Inc.",13,17,30,60,401340923904.0,2回減配あり/現金比率低い,0.06450368069933288,
5471.T,"Daido Steel Co., Ltd.",13,30,17,60,462361788416.0,2回減配あり,0.4861594415109679,
2288.T,"Marudai Food Co., Ltd.",3,27,30,60,54596857856.0,3回以上減配あり/2回減配あり,0.11574074074074076,
3844.T,Comture Corporation,13,27,20,60,43534258176.0,2回減配あり,0.16058995118729877,
6143.T,"Sodick Co., Ltd.",35,1,24,60,86929235968.0,,0.08022000633111744,
4208.T,UBE Corporation,13,30,17,60,351663587328.0,2回減配あり,0.1172969460688759,
4792.T,"YAMADA Consulting Group Co.,Ltd.",13,17,30,60,34491826176.0,2回減配あり,0.12196957708347507,
9706.T,"Japan Airport Terminal Co., Ltd.",0,30,30,60,544421642240.0,無配年あり/3回以上減配あり/2回減配あり,-0.04304305948347061,
7953.T,"Kikusui Chemical Industries Co., Ltd.",28,20,12,60,5015334400.0,配当性向70%以上2回/ROE低い,0.007352941176470588,
7980.T,"Shigematsu Works Co., Ltd.",15,20,25,60,6122884608.0,2回減配あり,0.06296296296296296,
1946.T,Toenec Corporation,0,30,30,60,216372346880.0,3回以上減配あり/2回減配あり,0.22733246509713537,
9622.T,"Space Co.,Ltd.",35,0,25,60,35618881536.0,,0.08646073155009605,
2904.T,"Ichimasa Kamaboko Co., Ltd.",40,0,20,60,13835535360.0,配当性向70%以上2回/ROE低い,0.1029100529100529,累進
6349.T,Komori Corporation,13,22,25,60,108194881536.0,2回減配あり,0.16832654999321667,
7844.T,Marvelous Inc.,24,17,19,60,30097043456.0,配当性向100%以上,-0.06632996632996634,
7826.T,"Furuya Metal Co., Ltd.",37,4,19,60,241319165952.0,,0.2694745915719523,
7616.T,"Colowide Co.,Ltd.",20,20,20,60,227547545600.0,ROE低い/自己資本比率低い,0.0,
7832.T,BANDAI NAMCO Holdings Inc.,0,30,30,60,3707095220224.0,3回以上減配あり/2回減配あり,0.2374394628417519,
4307.T,"Nomura Research Institute, Ltd.",18,22,20,60,2993180377088.0,ROE低い/現金比率低い/配当性向100%以上,0.12565509204608785,
5391.T,A&A Material Corporation,35,0,25,60,8305553920.0,現金比率低い,0.14312570145903478,
9072.T,"NIKKON Holdings Co.,Ltd.",13,22,25,60,681186361344.0,2回減配あり/現金比率低い,0.1003891445868225,
5253.T,COVER Corporation,0,30,30,60,102989062144.0,無配年あり,,
6853.T,"Kyowa Electronic Instruments Co., Ltd.",35,0,25,60,19154345984.0,,0.09405594405594406,
9336.T,"Daiei Kankyo Co., Ltd.",0,30,30,60,389017894912.0,無配年あり,0.3366515837104072,
1814.T,"Daisue Construction Co., Ltd.",13,17,30,60,38246723584.0,2回減配あり,0.35197360139936024,
4526.T,"Riken Vitamin Co., Ltd.",13,27,20,60,98571788288.0,2回減配あり,0.14624426532865847,
5032.T,ANYCOLOR Inc.,0,30,30,60,179253264384.0,無配年あり,0.23076923076923078,
2121.T,"MIXI, Inc.",0,30,30,60,244256948224.0,3回以上減配あり/2回減配あり,-0.00043959978754890304,
8802.T,"Mitsubishi Estate Co., Ltd.",13,17,30,60,4611843293184.0,2回減配あり/現金比率低い,0.11496814291184382,
6651.T,Nitto Kogyo Corporation,0,30,30,60,167492354048.0,3回以上減配あり/2回減配あり,0.21230575400312376,
9902.T,NICHIDEN Corporation,13,27,19,59,90296885248.0,2回減配あり,0.12914587037394057,
3848.T,"Data Applications Company, Limited",25,20,14,59,5478433792.0,配当性向100%以上,0.1327533946628194,
6118.T,"Aida Engineering, Ltd.",15,19,25,59,66561728512.0,2回減配あり,0.04814814814814815,
9661.T,"Kabuki-Za Co., Ltd.",20,19,20,59,52720451584.0,ROE低い/現金比率低い,0.0,
3297.T,"Toubujyuhan Co.,Ltd.",40,0,19,59,3186825984.0,,0.06975930616169321,累進
3433.T,"TOCALO Co.,Ltd.",13,22,24,59,163538911232.0,2回減配あり/現金比率低い,0.18068704266526409,
8046.T,"Marufuji Sheet Piling Co.,Ltd.",15,25,19,59,17587095552.0,2回減配あり,0.04797979797979798,
8002.T,Marubeni Corporation,13,22,24,59,8333059162112.0,2回減配あり/現金比率低い,0.23208016401085318,
1976.T,"MEISEI INDUSTRIAL Co.,Ltd.",13,27,19,59,80099155968.0,2回減配あり,0.24828274049411572,
8035.T,Tokyo Electron Limited,13,22,24,59,24977241800704.0,2回減配あり/現金比率低い,0.30506757575573473,
2792.T,"Honeys Holdings Co., Ltd.",13,27,19,59,40617918464.0,2回減配あり,0.16005291005291006,
3252.T,"JINUSHI Co.,Ltd.",35,0,24,59,61842972672.0,営業CF合計マイナス,0.1379266521423384,
7952.T,"Kawai Musical Instruments Manufacturing Co., Ltd.",36,13,10,59,30452563968.0,減収傾向/配当性向70%以上2回/営業CF合計マイナス/ROE低い,0.08403149138443257,
7932.T,"Nippi,Incorporated",15,25,19,59,33207181312.0,2回減配あり,0.4556758056758057,
4046.T,"Osaka Soda Co., Ltd.",13,22,24,59,254481547264.0,2回減配あり/現金比率低い,0.1202356557833866,
8563.T,"The Daito Bank, Ltd.",37,3,19,59,14561524736.0,営業CF合計マイナス/自己資本比率低い,0.007407407407407408,
9991.T,Gecoss Corporation,13,27,19,59,59688456192.0,2回減配あり,0.07766976807674482,
6305.T,"Hitachi Construction Machinery Co., Ltd.",13,22,24,59,1261430767616.0,2回減配あり,0.5443646176664392,
6240.T,Yamashin-Filter Corp.,15,25,19,59,37431132160.0,2回減配あり,0.31125486019103044,
4248.T,"Takemoto Yohki Co., Ltd.",35,7,17,59,10691358720.0,,0.14268229128814858,
4116.T,"Dainichiseika Color & Chemicals Mfg. Co., Ltd.",15,27,17,59,94201339904.0,2回減配あり,0.173977130414156,
4549.T,"Eiken Chemical Co., Ltd.",13,27,19,59,77205372928.0,2回減配あり,0.13227789102071744,
6517.T,"Denyo Co., Ltd.",13,27,19,59,84892590080.0,2回減配あり,0.1394684249897654,
7729.T,"Tokyo Seimitsu Co., Ltd.",13,22,24,59,704637108224.0,2回減配あり/現金比率低い,0.19274851134241874,
2055.T,"Nichiwa Sangyo Co., Ltd.",37,12,10,59,6230456320.0,減収傾向/ROE低い,0.03148148148148148,
4113.T,"Taoka Chemical Company, Limited",15,25,19,59,11462899712.0,2回減配あり,0.18346930846930848,
6419.T,Mars Group Holdings Corporation,13,27,19,59,56414232576.0,2回減配あり,0.15297056744425166,
4182.T,"Mitsubishi Gas Chemical Company, Inc.",35,22,2,59,759808458752.0,EPS低い/ROE低い/現金比率低い,0.1494703920215429,
6814.T,"Furuno Electric Co., Ltd.",15,14,30,59,243071860736.0,2回減配あり/現金比率低い,0.44133597883597886,
7487.T,Ozu Corporation,40,7,12,59,15140315136.0,ROE低い,0.059826463003202796,累進
5187.T,"Create Medic Co., Ltd.",37,2,20,59,9155010560.0,ROE低い,0.029449229449229453,
7600.T,"Japan Medical Dynamic Marketing, INC.",20,25,14,59,18895484928.0,ROE低い/配当性向100%以上,0.10758099924766593,
7434.T,Otake Corporation,37,2,20,59,7177980928.0,,0.05787118946539235,
9063.T,"Okayamaken Freight Transportation Co., Ltd.",15,20,24,59,8602883072.0,2回減配あり,0.04735449735449736,
8154.T,"Kaga Electronics Co.,Ltd.",13,22,24,59,243061063680.0,2回減配あり,0.18733588218714076,
3031.T,"RACCOON HOLDINGS, Inc.",13,15,30,58,13416863744.0,2回減配あり/自己資本比率低い,0.25967092552089527,
7871.T,"Fukuvi Chemical Industry Co.,Ltd.",13,25,20,58,20583202816.0,ROE低い/2回減配あり,0.08931731036994196,
6387.T,SAMCO Inc.,37,1,20,58,68274888704.0,,0.14656084656084656,
6074.T,JSS Corporation,13,20,25,58,2069185664.0,2回減配あり,0.1102546529124186,
9539.T,"Keiyo Gas Co., Ltd.",35,9,14,58,43858333696.0,ROE低い,0.08973063614706538,
5214.T,"Nippon Electric Glass Co., Ltd.",35,4,19,58,358102630400.0,,0.09746961212478454,
6850.T,Chino Corporation,13,25,20,58,28090624000.0,2回減配あり,0.09598264054785793,
5852.T,Ahresty Corporation,13,25,20,58,17383395328.0,ROE低い/2回減配あり,0.17777777777777778,
6966.T,"Mitsui High-tec, Inc.",3,30,25,58,172698173440.0,配当性向70%以上2回/2回減配あり/配当性向100%以上,0.7280727814783541,
5463.T,Maruichi Steel Tube Ltd.,13,30,15,58,396873826304.0,減収傾向/2回減配あり,0.07860932089256051,
6237.T,"Iwaki Co., Ltd.",1,27,30,58,91173543936.0,3回以上減配あり/2回減配あり,0.13515835137036503,
4673.T,"Kawasaki Geological Engineering Co., Ltd.",34,0,24,58,4335951872.0,営業CF合計マイナス,0.029629629629629624,
3839.T,"ODK Solutions Company, Ltd.",18,20,20,58,5285250560.0,ROE低い,0.0,
299A.T,"Kurashiru, Inc.",0,27,30,57,56289312768.0,無配年あり,,
6267.T,"General Packer Co., Ltd.",37,0,20,57,6782389248.0,,0.11103436721414249,
2395.T,"Shin Nippon Biomedical Laboratories, Ltd.",0,27,30,57,57868222464.0,無配年あり,0.9166666666666665,
8203.T,Mr Max Holdings Ltd.,15,17,25,57,26393554944.0,2回減配あり/現金比率低い,0.14273865491615753,
4671.T,"FALCO HOLDINGS Co., Ltd.",13,25,19,57,29402839040.0,2回減配あり,0.153241056683094,
4082.T,"Daiichi Kigenso Kagaku Kogyo Co., Ltd.",13,27,17,57,65839214592.0,2回減配あり,0.13373195158092183,
4431.T,"Smaregi, Inc.",0,27,30,57,70114754560.0,無配年あり,,
7184.T,"The First Bank Of Toyama, Ltd.",15,12,30,57,205674545152.0,2回減配あり/自己資本比率低い,0.15859788359788357,
5283.T,"Takamisawa Co., Ltd.",40,2,15,57,5278216704.0,,0.1111111111111111,累進
5262.T,Nippon Hume Corporation,13,19,25,57,59090911232.0,2回減配あり,0.1500473988993081,
9605.T,"Toei Company, Ltd.",3,30,24,57,369297752064.0,3回以上減配あり/2回減配あり,0.10790337999640329,
2391.T,"Planet, Inc.",40,2,15,57,7811046912.0,,0.015149242623690932,累進
9408.T,"BSN Media Holdings, Inc.",13,25,19,57,15603902464.0,2回減配あり,0.0705026455026455,
2329.T,Tohokushinsha Film Corporation,13,27,17,57,69485453312.0,2回減配あり,0.4197272942413789,
5962.T,"Asaka Industrial Co., Ltd.",15,20,22,57,1934620160.0,2回減配あり,0.08888888888888889,
5941.T,"Nakanishi Mfg. Co., Ltd.",15,17,25,57,17386469376.0,2回減配あり,0.3054255674610158,
3561.T,"Chikaranomoto Holdings Co., Ltd.",0,27,30,57,48108974080.0,無配年あり/3回以上減配あり/2回減配あり,-0.2727272727272727,
7722.T,"Kokusai Co., Ltd.",10,17,30,57,10725436416.0,2回減配あり,-0.011928811928811924,
4976.T,"Toyo Drilube Co., Ltd.",40,2,15,57,5739682816.0,,0.15352541364078878,累進
6763.T,"Teikoku Tsushin Kogyo Co., Ltd.",13,25,19,57,26546776064.0,2回減配あり,0.1936106921401039,
9367.T,"Daito Koun Co.,Ltd.",13,25,19,57,17995663360.0,2回減配あり,0.15793010626770218,
6999.T,KOA Corporation,13,27,17,57,85750013952.0,2回減配あり,0.4958994708994708,
2492.T,Infomart Corporation,15,12,30,57,169548775424.0,2回減配あり,0.12916202279898215,
6941.T,"Yamaichi Electronics Co.,Ltd.",3,30,24,57,145255956480.0,3回以上減配あり/2回減配あり,0.36413615456265186,
368A.T,Kitazato Corporation,0,27,30,57,60039999488.0,無配年あり,,
9247.T,TRE Holdings Corporation,0,27,30,57,90992115712.0,無配年あり,0.004629629629629632,
2294.T,"Kakiyasu Honten Co., Ltd.",17,25,15,57,24772251648.0,減収傾向/配当性向100%以上,0.08235776569109902,
3954.T,Showa Paxxs Corporation,13,25,19,57,14157769728.0,2回減配あり,0.034476876838189244,
9119.T,"Iino Kaiun Kaisha, Ltd.",13,22,22,57,188328984576.0,2回減配あり/現金比率低い,0.3180535027026255,
7464.T,"Saftec Co.,Ltd.",23,20,14,57,2671076864.0,ROE低い/配当性向100%以上,0.11165624498957832,
7509.T,I.A Group Corporation,12,20,25,57,6853097984.0,2回減配あり,0.028935185185185182,
3679.T,"ZIGExN Co., Ltd.",0,27,30,57,45386653696.0,無配年あり,0.3416514041514042,
8424.T,"Fuyo General Lease Co., Ltd.",35,8,14,57,404734050304.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.17750037820697112,
1969.T,"Takasago Thermal Engineering Co., Ltd.",13,14,30,57,575927287808.0,2回減配あり/現金比率低い,0.2747457394408296,
8392.T,"The Oita Bank, Ltd.",35,8,14,57,221849288704.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.09395486264681312,
4064.T,"Nippon Carbide Industries Co., Inc.",13,25,19,57,32126115840.0,2回減配あり,0.19437321937321936,
6135.T,"Makino Milling Machine Co., Ltd.",3,30,24,57,371459489792.0,3回以上減配あり/2回減配あり,0.2763374485596708,
8537.T,"The Taiko Bank, Ltd.",40,3,14,57,29447391232.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.04141414141414141,累進
8005.T,Scroll Corporation,11,27,19,57,61087166464.0,配当性向70%以上2回/2回減配あり,0.47531139133989847,
